Id,Start,Name,Impact,Currency
217c9977-2a67-42f1-9da6-fae16002705a,1/7/09 13:15,ADP Employment Change,HIGH,USD
db612c40-3002-4982-8230-fe3b5b539b22,1/9/09 13:30,Average Hourly Earnings (MoM),HIGH,USD
3062c320-eae0-4570-a91d-f38307895348,1/9/09 13:30,Average Hourly Earnings (YoY),HIGH,USD
81dc6b44-87e0-4b43-b6a9-14eb0bf17d25,1/9/09 13:30,Average Weekly Hours,HIGH,USD
a29fe30f-c1d6-44cc-acc7-1b7804dc0b9a,1/9/09 13:30,Nonfarm Payrolls,HIGH,USD
b99d2499-2e83-4bce-bd49-5038a7ae0317,1/9/09 13:30,Unemployment Rate,HIGH,USD
f744053e-0727-4600-88b4-f2c0327d048d,1/13/09 13:30,Goods and Services Trade Balance,HIGH,USD
237cfd84-c93a-4805-ba43-f0960068d9e6,1/14/09 13:30,Retail Sales (MoM),HIGH,USD
073575a1-a0a6-4047-abe6-42152bbda56b,1/14/09 13:30,Retail Sales ex Autos (MoM),HIGH,USD
23b5805f-df34-43ba-8e5b-3519fe7ab921,1/14/09 19:00,Fed's Beige Book,HIGH,USD
622064ed-954f-4ec6-acfc-ef700d52ad65,1/16/09 13:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
c7ab1198-5213-4fdb-9446-1747a5abb487,1/16/09 13:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
1aafd640-0560-46d9-8537-37f6fdaab5f5,1/28/09 19:15,Fed Interest Rate Decision,HIGH,USD
f3707240-d5b4-4026-a4d1-434d82a7d7bd,1/30/09 13:30,Gross Domestic Product Annualized,HIGH,USD
c6aee3be-42b2-4c40-a097-48ca58ff577c,2/4/09 13:15,ADP Employment Change,HIGH,USD
ad96021f-aa4d-4c63-a40f-ebba4e6b468f,2/6/09 13:30,Average Hourly Earnings (MoM),HIGH,USD
68ec7c4c-dc5d-488f-a6dd-df85bc3de6d7,2/6/09 13:30,Average Hourly Earnings (YoY),HIGH,USD
0259aa48-90bd-42fd-99d1-3aafe8f888d5,2/6/09 13:30,Average Weekly Hours,HIGH,USD
f5af1d5c-9461-4984-a8ae-e770c9bb8535,2/6/09 13:30,Nonfarm Payrolls,HIGH,USD
69254fd9-95df-4cc2-9470-3c17cc96fadb,2/6/09 13:30,Unemployment Rate,HIGH,USD
6c12e6f1-fc79-435c-aec6-58a22b734d32,2/10/09 18:00,Fed's Chair Bernanke testifies,HIGH,USD
9fc762f2-1ac3-420b-93dd-0e872c9b342f,2/11/09 13:30,Goods and Services Trade Balance,HIGH,USD
68b9a881-81d6-474d-b334-da4de5c342af,2/12/09 13:30,Retail Sales (MoM),HIGH,USD
a547898a-f39a-46a7-8250-d82f1fd85aa2,2/12/09 13:30,Retail Sales ex Autos (MoM),HIGH,USD
39166f1a-c77b-491f-a5da-1f0ea5e443b4,2/18/09 19:00,FOMC Minutes,HIGH,USD
3ce668e1-935c-48a6-b10e-460ea44204fc,2/20/09 13:30,Consumer Price Index (YoY),HIGH,USD
bfa42ea9-ef64-4d59-97dc-42ad49099980,2/20/09 13:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
aec5aaf0-7df1-41e8-aab9-4088f50256d3,2/20/09 13:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
cc2bcf61-537b-4a67-b496-2ac1dc42f81e,2/27/09 13:30,Core Personal Consumption Expenditures (QoQ),HIGH,USD
942132ac-95d3-4d72-89aa-b62a417c35e4,2/27/09 13:30,Gross Domestic Product Annualized,HIGH,USD
ebcc02bd-7673-43f6-807d-f509e1d4f25a,3/2/09 13:30,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
b995c813-aa12-48da-8961-b499d6585818,3/2/09 13:30,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
74db9f2e-953e-43c9-951e-6840696be438,3/2/09 13:30,Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
99e820ba-affd-4f0b-a2e5-533700176e42,3/5/09 13:30,Initial Jobless Claims,HIGH,USD
ae4d57e2-f342-451c-a4e9-e65f5a7b4f94,3/6/09 13:30,Average Hourly Earnings (MoM),HIGH,USD
b9e83c07-15db-497c-8d92-78bd6dd894d4,3/6/09 13:30,Average Hourly Earnings (YoY),HIGH,USD
e749a8a4-006b-4c80-a56d-c5b5e91ed856,3/6/09 13:30,Nonfarm Payrolls,HIGH,USD
e06e5125-23e6-4504-b2af-240b1d8dd8bb,3/6/09 13:30,Unemployment Rate,HIGH,USD
db1fd1cb-5ec2-4dd2-8a44-9d8a6a50d778,3/12/09 12:30,Retail Sales (MoM),HIGH,USD
bce1f7fe-e9a8-438a-b450-51ce7b7f9451,3/12/09 12:30,Retail Sales ex Autos (MoM),HIGH,USD
f831b6bd-d1cf-4cee-af3f-e66ced6950da,3/13/09 12:30,Goods and Services Trade Balance,HIGH,USD
7b31e618-06a2-463d-8914-d996a0a5bb3d,3/18/09 12:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
4e5f89b4-6c6d-45e3-8ce9-5dbccce49f08,3/18/09 18:15,Fed Interest Rate Decision,HIGH,USD
95a38bc5-d5ab-4dd1-89d3-eda1bea9ae6d,3/26/09 12:30,Core Personal Consumption Expenditures (QoQ),HIGH,USD
0638019e-9e4a-4ef6-bff7-1ddbb25580fc,3/26/09 12:30,Gross Domestic Product Annualized,HIGH,USD
5db105c3-f36d-4ef8-a189-dd0a940e084f,3/27/09 12:30,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
4959d743-f070-4769-807b-d7fa26efb6c8,3/27/09 12:30,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
cfbfcd27-8360-45c6-8cf9-0b2f55a1a859,3/27/09 12:30,Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
403c8232-7a90-4db9-a860-333e03ba34be,4/3/09 12:30,Average Hourly Earnings (MoM),HIGH,USD
74a5d5b0-f310-4919-94d1-291448187348,4/3/09 12:30,Average Hourly Earnings (YoY),HIGH,USD
aa68e285-9f09-471c-8d6c-e04535f22033,4/3/09 12:30,Average Weekly Hours,HIGH,USD
d6dd2e60-8b56-4668-9b67-4d3ad7e40580,4/3/09 12:30,Nonfarm Payrolls,HIGH,USD
25dc0dd8-e429-4b11-a7bd-65ab1596c64b,4/3/09 12:30,Unemployment Rate,HIGH,USD
30d8e480-41d7-41f9-9b4c-8dda50eb1676,4/8/09 18:00,FOMC Minutes,HIGH,USD
258e2a56-6a7c-42e9-8f02-81d424e35a72,4/9/09 12:30,Goods and Services Trade Balance,HIGH,USD
200b176c-05c6-4f69-9a90-2a487aa65c5c,4/14/09 12:30,Retail Sales (MoM),HIGH,USD
23437538-876b-45a3-9712-80aa714b6555,4/14/09 12:30,Retail Sales ex Autos (MoM),HIGH,USD
84b6fb31-eacb-4d39-b958-60fb698a1fd3,4/29/09 12:30,Gross Domestic Product Annualized,HIGH,USD
c321df5d-bef3-4f5f-acf8-ee3dc691519a,4/29/09 18:15,Fed Interest Rate Decision,HIGH,USD
f3a07a0e-4fdf-4012-b799-1c4c066f19f0,4/30/09 12:30,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
ffd4319c-b714-491a-99eb-3f40d5647538,4/30/09 12:30,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
16a0cf35-adb0-40b9-92df-2216c2fbafdc,4/30/09 12:30,Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
39389dcc-3b82-42de-aa66-84c21b5d5a5e,5/7/09 21:00,Bank Stress Test Info,HIGH,USD
18ce416c-c9b9-4a04-be75-746700a425ba,5/8/09 12:30,Average Hourly Earnings (MoM),HIGH,USD
23fdbef1-a6f1-4c8e-9b15-eb195afb3f1e,5/8/09 12:30,Average Hourly Earnings (YoY),HIGH,USD
7598757e-5415-4138-a668-af9b66ed6487,5/8/09 12:30,Average Weekly Hours,HIGH,USD
fd90e974-e55d-4e2c-80f7-61dc3cea9cf2,5/8/09 12:30,Nonfarm Payrolls,HIGH,USD
49e067bb-eb86-4945-a27a-8106fbb37ae7,5/8/09 12:30,Unemployment Rate,HIGH,USD
0fe34c3e-deb1-4f94-9d96-c10475b12786,5/12/09 12:30,Goods and Services Trade Balance,HIGH,USD
3a179ffb-93ff-4cc0-8583-6a6a329ec46f,5/13/09 12:30,Retail Sales (MoM),HIGH,USD
b2056eb0-904d-413a-9e04-2efdee3694a4,5/13/09 12:30,Retail Sales ex Autos (MoM),HIGH,USD
624ac61a-6ed7-4e05-bfdc-d5d4075bdaf2,5/29/09 12:30,Gross Domestic Product Annualized,HIGH,USD
cbf659f1-8762-4de9-9a84-fbefd84403d6,6/1/09 12:30,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
ea7ff302-8a73-4acc-9167-b9c31eb6dd12,6/1/09 12:30,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
800f40e4-b3f8-4c4d-8a95-ab1be212ba46,6/1/09 12:30,Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
e0b23e55-f991-417d-80ce-d550b8766004,6/5/09 12:30,Average Hourly Earnings (MoM),HIGH,USD
15d5e496-e672-4164-a1f1-baf05fe48b22,6/5/09 12:30,Average Hourly Earnings (YoY),HIGH,USD
312eb02d-79f8-4c63-b004-efcc3c77d95b,6/5/09 12:30,Average Weekly Hours,HIGH,USD
efec29ba-4f50-405a-912e-346a6e58b6cf,6/5/09 12:30,Nonfarm Payrolls,HIGH,USD
94b67c41-e9b9-45d9-94a2-f6df7dc91549,6/5/09 12:30,Unemployment Rate,HIGH,USD
b1db448a-3a5d-49cb-9326-27c7d63c164b,6/10/09 12:30,Goods and Services Trade Balance,HIGH,USD
09053fa8-a5a4-418a-94c8-e551c5255f10,6/11/09 12:30,Retail Sales (MoM),HIGH,USD
c38c3542-a277-49e3-a065-735f67340c06,6/11/09 12:30,Retail Sales ex Autos (MoM),HIGH,USD
28ed8910-9872-42a4-9b1a-de7db3fc8fd2,6/24/09 18:15,Fed Interest Rate Decision,HIGH,USD
db2e667d-47fc-4c18-ac9c-108ab182700a,6/25/09 12:30,Gross Domestic Product Annualized,HIGH,USD
09910233-b66b-487d-9878-e04d2e409ffd,6/26/09 12:30,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
b2f74636-783f-422c-b127-0957daba1499,6/26/09 12:30,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
e3c1b662-7424-4544-8e28-104ab254370d,6/26/09 12:30,Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
41c99a85-494a-4d31-a887-61a634dc0b22,7/2/09 12:30,Average Hourly Earnings (MoM),HIGH,USD
3b4f396c-523d-4a58-9d29-c973dbf95fcb,7/2/09 12:30,Average Hourly Earnings (YoY),HIGH,USD
092f6135-18fb-42af-a01e-1bf140197756,7/2/09 12:30,Average Weekly Hours,HIGH,USD
7b44047e-f905-4465-bb78-835433039e30,7/2/09 12:30,Nonfarm Payrolls,HIGH,USD
dfae79f4-9230-4267-b21d-55e0e96a005d,7/2/09 12:30,Unemployment Rate,HIGH,USD
a1f80f7f-85d2-4d0b-83f7-2c06dfb1431a,7/10/09 12:30,Goods and Services Trade Balance,HIGH,USD
1ad61226-1844-4d24-aafd-d66c59966270,7/14/09 12:30,Retail Sales (MoM),HIGH,USD
5fb374d4-d8e8-455f-8a8e-552b3245c312,7/14/09 12:30,Retail Sales ex Autos (MoM),HIGH,USD
f5104a98-31ef-4266-a406-a7fe07a2515e,7/31/09 12:30,Core Personal Consumption Expenditures (QoQ),HIGH,USD
da5fe7ea-b570-4691-9e92-052fe45cfde4,7/31/09 12:30,Gross Domestic Product Annualized,HIGH,USD
46e488cb-fe81-4577-a6f7-34a6b99b787c,8/4/09 12:30,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
fcf0d5d6-8c7c-4e14-bcdc-9b496de114cf,8/4/09 12:30,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
93a38293-3793-4b81-8f12-fe34d3ac1dbb,8/4/09 12:30,Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
13d2b655-a77a-4c27-9fe0-1bf30b7166b3,8/4/09 12:30,Personal Income (MoM),HIGH,USD
fde24979-9670-409f-84ec-8429cc8dbeb9,8/7/09 12:30,Average Hourly Earnings (MoM),HIGH,USD
397fa98a-1c9c-4cb7-b8db-ff574c6d9279,8/7/09 12:30,Average Hourly Earnings (YoY),HIGH,USD
75fa90cd-3516-4615-9a70-99c943da3292,8/7/09 12:30,Average Weekly Hours,HIGH,USD
d8e13bde-a6a5-42d0-9a99-8167f114ff6b,8/7/09 12:30,Nonfarm Payrolls,HIGH,USD
ff099585-c18c-447c-9a2d-a1241e79ca2a,8/7/09 12:30,Unemployment Rate,HIGH,USD
03e7f628-235d-4b60-b88b-97e734c0758e,8/12/09 12:30,Goods and Services Trade Balance,HIGH,USD
7e99e179-6e47-4d9b-b5cf-c7bc979340fe,8/12/09 18:15,Fed Interest Rate Decision,HIGH,USD
8ad0fd9d-2a10-45af-a502-0b06e0addced,8/13/09 12:30,Initial Jobless Claims,HIGH,USD
14caee9c-1aa2-4013-a8b9-882780dbd9f9,8/13/09 12:30,Retail Sales (MoM),HIGH,USD
4948043e-b8ea-4ac3-9103-f562feb702b3,8/13/09 12:30,Retail Sales ex Autos (MoM),HIGH,USD
f270512f-3534-4134-b38c-57639284d0eb,8/20/09 12:30,Initial Jobless Claims,HIGH,USD
16022d89-1ee1-4378-91c6-40cb53faa321,8/25/09 13:00,Barack Obama Press Conference,HIGH,USD
baca4523-ffbe-432b-a8a7-ad799c28ec52,8/27/09 12:30,Core Personal Consumption Expenditures (QoQ),HIGH,USD
bc8caa28-ee45-481d-97a2-b2b3d76d6a6d,8/27/09 12:30,Gross Domestic Product Annualized,HIGH,USD
4b50b94f-6892-4dc8-aa0d-c8a8d1c8e77f,8/27/09 12:30,Initial Jobless Claims,HIGH,USD
3cc00ae1-672f-4378-9350-ea40c3ac4013,8/28/09 12:30,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
bb3bd754-4920-4fe2-b888-387d7615d36b,8/28/09 12:30,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
7b7738e4-a1ba-4ff6-9790-23295aa4c67e,8/28/09 12:30,Personal Income (MoM),HIGH,USD
22aa6dc1-4107-4dde-b11c-948a0fe022f6,9/4/09 12:30,Average Hourly Earnings (MoM),HIGH,USD
bba9c848-be1b-4864-8182-41d5c785cfb6,9/4/09 12:30,Average Hourly Earnings (YoY),HIGH,USD
340efc15-cda4-454f-9fbb-87372bd392e8,9/4/09 12:30,Average Weekly Hours,HIGH,USD
0bd05922-5c4f-4d1d-8406-88633e0328a5,9/4/09 12:30,Nonfarm Payrolls,HIGH,USD
b4f586fa-3c80-46b6-ac81-b500b03decab,9/4/09 12:30,Unemployment Rate,HIGH,USD
b0ae006a-6675-4b49-97be-a7f290bf8419,9/15/09 12:30,Retail Sales (MoM),HIGH,USD
81d832e5-1074-4096-8c5e-d79d8374d56b,9/15/09 12:30,Retail Sales ex Autos (MoM),HIGH,USD
cb3a1b37-a87a-4995-a423-ca49b48d3502,9/16/09 12:30,Consumer Price Index (MoM),HIGH,USD
b49ed55e-8928-47c5-8109-da21acef4571,9/16/09 12:30,Consumer Price Index (YoY),HIGH,USD
51a77a88-699b-412c-9416-f4063cd9f76d,9/16/09 12:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
46430b69-6d43-407c-ad53-fdac1e5e3afc,9/16/09 12:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
2b7da160-ba5a-4568-80e6-0c507adc951a,9/23/09 18:15,Fed Interest Rate Decision,HIGH,USD
264351f2-0a25-4449-bdf6-bf7cf02ae11c,9/30/09 12:30,Core Personal Consumption Expenditures (QoQ),HIGH,USD
dbd507e7-ba47-4b1b-9a4a-0201132c4284,10/1/09 13:00,Fed's Chair Bernanke testifies,HIGH,USD
a1c0b07a-f7ce-4dd6-b7fb-a9b513f43471,10/2/09 12:30,Average Hourly Earnings (MoM),HIGH,USD
fe401f3a-609e-459c-a91e-a4abd92e7efe,10/2/09 12:30,Average Hourly Earnings (YoY),HIGH,USD
c812a005-3e86-4694-ab62-e4950508991a,10/2/09 12:30,Average Weekly Hours,HIGH,USD
e0f8e071-87c6-4871-9a75-966e7a9bb144,10/2/09 12:30,Nonfarm Payrolls,HIGH,USD
116c0552-3264-46ad-ba94-2ba675a6125f,10/2/09 12:30,Unemployment Rate,HIGH,USD
194e486d-0c9b-426d-9db4-6fa0cc0e3cd9,10/9/09 12:30,Goods and Services Trade Balance,HIGH,USD
4615af36-b180-4d24-80b5-e4fdb96446f4,10/14/09 12:30,Retail Sales (MoM),HIGH,USD
b51f439a-51f0-41c6-aab4-f53e9bd687bc,10/14/09 12:30,Retail Sales ex Autos (MoM),HIGH,USD
908ea692-f091-4ab3-9633-fb803e79c885,10/14/09 18:00,FOMC Minutes,HIGH,USD
6626b9ef-72b2-478d-a482-7334a5735d91,10/15/09 12:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
48e22197-02a9-4b61-803e-ebbe9e8333cd,10/29/09 12:30,Core Personal Consumption Expenditures (QoQ),HIGH,USD
706073bf-2cdc-446c-b051-b3e482896aed,10/29/09 12:30,Gross Domestic Product Annualized,HIGH,USD
9e8c7088-bf4f-4937-9f77-469367ca2c75,10/30/09 12:30,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
68254ab0-44f6-4c1a-aa92-bf456c95d13d,10/30/09 12:30,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
33e19f09-dff1-43cf-a3d2-bf880332f494,10/30/09 12:30,Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
87f0a5b1-f37d-4ae7-90ba-fb97cbd4d97c,10/30/09 12:30,Personal Income (MoM),HIGH,USD
c40c944a-6260-4398-bc0c-57547f86fb50,11/4/09 19:15,Fed Interest Rate Decision,HIGH,USD
34c2209f-ca04-4cda-8f63-9d8b826404f7,11/6/09 13:30,Average Hourly Earnings (MoM),HIGH,USD
4fa49115-b081-44d5-9c31-a2d21618ce21,11/6/09 13:30,Average Hourly Earnings (YoY),HIGH,USD
da5f7b18-0639-49c8-affe-97dea998878a,11/6/09 13:30,Average Weekly Hours,HIGH,USD
be2a0e56-1f60-47ae-8488-7c9960521dd8,11/6/09 13:30,Nonfarm Payrolls,HIGH,USD
1ca1388f-3245-4772-bcaf-151eb9ac121e,11/6/09 13:30,Unemployment Rate,HIGH,USD
0899c00d-6e11-497c-a161-17af5aa53679,11/13/09 13:30,Goods and Services Trade Balance,HIGH,USD
9116b62e-063f-48cf-b240-8017661d91a9,11/13/09 13:30,Import Price Index (MoM),HIGH,USD
18fc09f3-804a-4e1b-b01f-9ce7a0830ad8,11/13/09 13:30,Import Price Index (YoY),HIGH,USD
fd24e81e-97ec-4257-ab28-9a2931554116,11/16/09 13:30,Retail Sales (MoM),HIGH,USD
7e088081-c87a-432a-9de6-e2ae0ec41675,11/16/09 13:30,Retail Sales ex Autos (MoM),HIGH,USD
1e7f4705-a626-4b35-975d-bc493cdd3119,11/24/09 13:30,Core Personal Consumption Expenditures (QoQ),HIGH,USD
b218954b-29b7-4a44-ad8b-964791b736b8,11/24/09 13:30,Gross Domestic Product Annualized,HIGH,USD
151f2720-e1f8-4170-9581-12297e8af428,12/4/09 13:30,Nonfarm Payrolls,HIGH,USD
faa0a4f0-3d3c-41c1-a3e2-0263e5311086,12/4/09 13:30,Unemployment Rate,HIGH,USD
bb1457ab-98d3-4605-9fd3-5be5f4ba3acb,12/10/09 13:30,Goods and Services Trade Balance,HIGH,USD
1ae44113-db38-4cf5-b8a7-5d17db1de433,12/11/09 13:30,Retail Sales (MoM),HIGH,USD
58488e0f-47ba-461b-845b-a40a098ca5fd,12/11/09 13:30,Retail Sales ex Autos (MoM),HIGH,USD
a613c239-3570-4e66-aa96-dff5729df24b,12/16/09 19:15,Fed Interest Rate Decision,HIGH,USD
4305ecf5-d391-4354-84bd-7727ad8b8bf3,12/22/09 13:30,Gross Domestic Product Annualized,HIGH,USD
6774a942-81c9-40fb-a963-50b2b1a272a4,1/6/10 19:00,FOMC Minutes,HIGH,USD
7a01150c-6da3-4995-92cf-4195e7d8922c,1/8/10 13:30,Nonfarm Payrolls,HIGH,USD
0b765611-e8be-4a33-9299-cd54b24ea3a2,1/8/10 13:30,Unemployment Rate,HIGH,USD
99e21744-cfbf-4486-9cbc-75129486b2ad,1/12/10 13:30,Goods and Services Trade Balance,HIGH,USD
00e75708-ef1b-49d4-8b27-43be2cb28743,1/14/10 13:30,Retail Sales (MoM),HIGH,USD
d41028a5-bd7c-4a67-a988-3c4f7406d56d,1/14/10 13:30,Retail Sales ex Autos (MoM),HIGH,USD
68f5ad79-6456-4259-8c35-adc89fa96e0d,1/15/10 13:30,Consumer Price Index (MoM),HIGH,USD
91722ca6-d853-45ee-a5e4-172a69a61834,1/15/10 13:30,Consumer Price Index (YoY),HIGH,USD
437e1dc0-a577-4d3b-be67-18b0485d4d59,1/20/10 13:30,Producer Price Index (MoM),HIGH,USD
e8c1aadf-9947-4974-aa3e-e2fd28c16cc0,1/20/10 13:30,Producer Price Index (YoY),HIGH,USD
17788f75-5e0c-4ed6-b3cb-400369f87844,1/20/10 13:30,Producer Price Index ex Food & Energy (MoM),HIGH,USD
fd307374-c87d-4be0-a74e-14c655ef2366,1/20/10 13:30,Producer Price Index ex Food & Energy (YoY),HIGH,USD
925c6f0d-db1c-4301-bc04-ee05ef1a4b6a,1/27/10 19:15,Fed Interest Rate Decision,HIGH,USD
3925b65a-0108-429d-814b-200b266f7346,1/28/10 13:30,Durable Goods Orders,HIGH,USD
e007e4c9-03b1-458f-acc7-3134a5f6a624,1/28/10 13:30,Durable Goods Orders ex Transportation,HIGH,USD
0bd6a9a3-8583-4ea0-a950-0cdbd35d63c3,1/29/10 13:30,Gross Domestic Product Annualized,HIGH,USD
dad24848-c543-453c-b743-c10ac8e3a9b6,2/3/10 15:00,ISM Services PMI,HIGH,USD
5ade5899-522b-4056-bf66-0fcc54dc6e86,2/5/10 13:30,Nonfarm Payrolls,HIGH,USD
fcf3e53e-c06f-4fe9-aead-c1ed441df8b1,2/5/10 13:30,Unemployment Rate,HIGH,USD
c11004bb-6223-4f6e-8c91-aed6c79c6467,2/10/10 13:30,Goods and Services Trade Balance,HIGH,USD
16048111-6884-4aba-8571-961329865d8e,2/12/10 13:30,Retail Sales (MoM),HIGH,USD
bd02e29a-340d-49d6-b810-02eda67e69e1,2/17/10 19:00,FOMC Minutes,HIGH,USD
2ba1ed0a-c07a-4da1-a8d3-f88187a172f0,2/23/10 15:00,Consumer Confidence,HIGH,USD
028935d8-2411-4596-9dfa-60d7a1f61acd,2/24/10 15:00,Fed's Chair Bernanke testifies,HIGH,USD
9593ca70-edb4-49c9-857c-90c1ca431166,2/24/10 15:00,New Home Sales (MoM),HIGH,USD
e0ea06bf-832d-49ad-b9e7-413dc0b07c08,2/25/10 13:30,Durable Goods Orders,HIGH,USD
a900f8d9-bf87-4916-b5a8-c2b8b9b2c96a,2/25/10 13:30,Durable Goods Orders ex Transportation,HIGH,USD
0c996b7b-732e-4381-a89b-2daa9e7622f1,2/25/10 14:00,Fed's Chair Bernanke testifies,HIGH,USD
f68605dd-521f-4d6f-9e0a-e45e61d00e1d,2/26/10 13:30,Gross Domestic Product Annualized,HIGH,USD
53c6bb0d-0bf9-4180-980c-bcfac29862d0,2/26/10 13:30,Gross Domestic Product Price Index,HIGH,USD
ce80e687-ee4d-4c9c-bb87-e2679677fa4e,3/4/10 15:00,Pending Home Sales (MoM),HIGH,USD
2e6c6df5-5bcc-468f-8d33-a6740058e7c5,3/5/10 13:30,Nonfarm Payrolls,HIGH,USD
935ee0ac-18a3-48f2-8893-9a2efb73a615,3/5/10 13:30,Unemployment Rate,HIGH,USD
28927357-c498-4c89-ac97-2a1bce0b95ed,3/11/10 13:30,Goods and Services Trade Balance,HIGH,USD
d986fdc8-3cd5-4dc5-9d63-fcc12d981d91,3/12/10 13:30,Retail Sales (MoM),HIGH,USD
de37f088-6b95-44a3-b1f3-4da9bd46791f,3/12/10 13:30,Retail Sales ex Autos (MoM),HIGH,USD
663875d2-8dde-40c7-80ef-415742eedfc7,3/16/10 18:15,Fed Interest Rate Decision,HIGH,USD
45b524bc-ed75-4af3-aacb-6f36b5ae8aa2,3/18/10 12:30,Consumer Price Index (MoM),HIGH,USD
087bd17b-04ef-4e46-8d81-8603475ee543,3/18/10 12:30,Consumer Price Index (YoY),HIGH,USD
a15786c7-da36-463a-a6be-59ac9d2dc8f6,3/25/10 14:00,Fed's Chair Bernanke testifies,HIGH,USD
32dcc50e-a480-413b-b002-1a637c8bd41b,3/26/10 12:30,Gross Domestic Product Annualized,HIGH,USD
df1f9cdc-d0ec-4c9e-a0b1-6cb3952f1f78,3/29/10 12:30,Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
0374361c-5dbd-460a-b759-1be228417100,3/30/10 14:00,Consumer Confidence,HIGH,USD
836a257d-6ef2-46f3-8a14-00276c2d4257,4/1/10 14:00,ISM Manufacturing PMI,HIGH,USD
085c38cf-1ea5-4055-9aa7-4ced66c24dce,4/2/10 12:30,Nonfarm Payrolls,HIGH,USD
5aa516e9-6ebc-4e8a-8144-c654b4c18f5e,4/2/10 12:30,Unemployment Rate,HIGH,USD
3fe830ab-7530-4d3a-b3c8-82c3e0d0c7ba,4/5/10 14:00,ISM Services PMI,HIGH,USD
ba643ec2-a509-4eb6-bbdc-67fcc78b8da5,4/6/10 18:00,FOMC Minutes,HIGH,USD
a14d132f-951a-4e54-992d-ced91fa46c81,4/13/10 12:30,Goods and Services Trade Balance,HIGH,USD
ff64c5b8-0c6f-4d4f-8ca6-9835bb3b2162,4/14/10 12:30,Consumer Price Index (MoM),HIGH,USD
6891a4ca-a191-41f1-a41f-76a7f3247ad5,4/14/10 12:30,Retail Sales (MoM),HIGH,USD
acf879f0-7b41-4830-95e7-a97f633062ac,4/14/10 12:30,Retail Sales ex Autos (MoM),HIGH,USD
1b21c0ba-f14a-4a21-9c8f-ada99b98e25c,4/14/10 14:00,Fed's Chair Bernanke testifies,HIGH,USD
e906e468-2b43-4aa8-bdd9-9c9639de045b,4/28/10 18:15,Fed Interest Rate Decision,HIGH,USD
3c2334af-78b2-428e-982b-ae54ef335a16,4/30/10 12:30,Gross Domestic Product Annualized,HIGH,USD
2badffa3-cf21-4384-be85-fe7e7dfd527d,4/30/10 12:30,Gross Domestic Product Price Index,HIGH,USD
95954d72-60e5-48cb-beba-68252d2897a3,5/3/10 14:00,ISM Manufacturing PMI,HIGH,USD
5bb3b60c-1751-43ee-80d1-71df598546bb,5/5/10 14:00,ISM Services PMI,HIGH,USD
c172f5e6-7164-4bf4-ba7a-db8b7f904b20,5/7/10 12:30,Nonfarm Payrolls,HIGH,USD
13d05977-f426-4ce7-8052-92d2724a62f7,5/7/10 12:30,Unemployment Rate,HIGH,USD
e9cacfb7-f5ac-4988-85db-13de98ac209c,5/12/10 12:30,Goods and Services Trade Balance,HIGH,USD
d903f5a1-ccf8-49e9-8efe-3e79bdd81bb1,5/14/10 12:30,Retail Sales (MoM),HIGH,USD
6e4a8b43-a295-4ca8-8667-03dc206908fe,5/14/10 12:30,Retail Sales ex Autos (MoM),HIGH,USD
1f20c8fd-3f2c-479a-b238-920eb76647dd,5/18/10 12:30,Producer Price Index (MoM),HIGH,USD
16e733af-f372-4124-a339-335b66ab606f,5/18/10 12:30,Producer Price Index (YoY),HIGH,USD
4a1e8e38-6047-4782-bf28-8dd7a94c88a9,5/18/10 12:30,Producer Price Index ex Food & Energy (MoM),HIGH,USD
