date,ts,session,session_label,open,high,low,close,p_model_uxp,p_model_dxp,p_model_rx,p_model_rc,p_model_u,p_model_d,p_model_ux,p_model_dx,p_trade_long,p_trade_short,p_range_up,p_range_down,p_adr_mid_broken,p_odr_mid_broken,p_confirm_long,p_confirm_short
2025-05-14,2025-05-14 06:50:00-04:00,OS,ODR,5903.0,5904.25,5902.5,5902.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 06:55:00-04:00,OS,ODR,5902.5,5905.75,5902.25,5904.0,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 07:00:00-04:00,OS,ODR,5904.25,5911.5,5904.0,5911.0,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 07:05:00-04:00,OS,ODR,5911.0,5913.0,5910.0,5912.5,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 07:10:00-04:00,OS,ODR,5912.25,5913.5,5910.75,5913.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 07:15:00-04:00,OS,ODR,5913.0,5915.75,5911.75,5915.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 07:20:00-04:00,OS,ODR,5916.0,5919.5,5914.25,5917.5,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 07:25:00-04:00,OS,ODR,5917.25,5920.0,5916.25,5919.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 07:30:00-04:00,OS,ODR,5919.5,5922.5,5918.0,5918.5,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 07:35:00-04:00,OS,ODR,5918.25,5921.0,5918.25,5920.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 07:40:00-04:00,OS,ODR,5920.0,5920.0,5917.0,5917.5,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 07:45:00-04:00,OS,ODR,5917.75,5918.0,5915.0,5917.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 07:50:00-04:00,OS,ODR,5917.5,5918.25,5915.25,5915.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 07:55:00-04:00,OS,ODR,5915.5,5916.5,5913.25,5915.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 08:00:00-04:00,OS,ODR,5915.5,5917.0,5913.75,5914.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 08:05:00-04:00,OS,ODR,5914.25,5918.5,5914.0,5915.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 08:10:00-04:00,OS,ODR,5915.25,5918.5,5915.0,5917.25,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 08:15:00-04:00,OS,ODR,5917.0,5919.75,5916.5,5918.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 08:20:00-04:00,OS,ODR,5918.5,5921.25,5917.75,5921.0,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 08:25:00-04:00,OS,ODR,5921.25,5921.5,5919.5,5919.75,0.068,0.42,0.227,0.011,0.068,0.091,0.102,0.011,0.557,0.409,0.466,0.511,0.875,0.614,0.557,0.409
2025-05-14,2025-05-14 08:30:00-04:00,TR,TransRDR,5920.0,5924.5,5919.75,5920.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 08:35:00-04:00,TR,TransRDR,5920.0,5920.25,5916.75,5918.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 08:40:00-04:00,TR,TransRDR,5918.5,5918.5,5913.5,5915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 08:45:00-04:00,TR,TransRDR,5915.25,5915.75,5913.75,5914.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 08:50:00-04:00,TR,TransRDR,5914.25,5916.75,5913.75,5915.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 08:55:00-04:00,TR,TransRDR,5915.25,5917.5,5914.5,5915.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 09:00:00-04:00,TR,TransRDR,5915.25,5915.75,5911.25,5913.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 09:05:00-04:00,TR,TransRDR,5913.5,5914.5,5911.0,5913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 09:10:00-04:00,TR,TransRDR,5913.0,5918.25,5913.0,5916.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 09:15:00-04:00,TR,TransRDR,5916.75,5918.75,5916.25,5917.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 09:20:00-04:00,TR,TransRDR,5917.25,5918.0,5915.75,5916.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 09:25:00-04:00,TR,TransRDR,5917.0,5917.25,5912.5,5913.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 09:30:00-04:00,RR,RDRRange,5913.25,5923.0,5913.0,5922.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 09:35:00-04:00,RR,RDRRange,5923.0,5925.0,5917.75,5918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 09:40:00-04:00,RR,RDRRange,5918.0,5919.5,5911.5,5912.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 09:45:00-04:00,RR,RDRRange,5912.75,5913.25,5899.5,5904.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 09:50:00-04:00,RR,RDRRange,5904.75,5909.75,5900.0,5905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 09:55:00-04:00,RR,RDRRange,5904.75,5910.75,5899.5,5910.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 10:00:00-04:00,RR,RDRRange,5910.5,5911.5,5904.75,5908.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 10:05:00-04:00,RR,RDRRange,5908.5,5913.25,5902.0,5906.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 10:10:00-04:00,RR,RDRRange,5906.25,5909.75,5898.75,5907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 10:15:00-04:00,RR,RDRRange,5907.0,5908.25,5902.0,5905.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 10:20:00-04:00,RR,RDRRange,5905.25,5910.75,5902.25,5908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 10:25:00-04:00,RR,RDRRange,5907.75,5910.5,5907.0,5910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 10:30:00-04:00,RS,RDR,5909.75,5914.5,5906.0,5909.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 10:35:00-04:00,RS,RDR,5909.0,5911.0,5906.25,5908.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 10:40:00-04:00,RS,RDR,5908.0,5910.5,5904.75,5905.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 10:45:00-04:00,RS,RDR,5905.25,5909.25,5903.5,5909.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 10:50:00-04:00,RS,RDR,5909.0,5913.75,5908.0,5911.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 10:55:00-04:00,RS,RDR,5912.0,5913.0,5909.25,5910.5,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 11:00:00-04:00,RS,RDR,5910.5,5911.25,5894.25,5896.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 11:05:00-04:00,RS,RDR,5896.25,5901.75,5892.5,5901.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 11:10:00-04:00,RS,RDR,5901.0,5907.0,5899.5,5906.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 11:15:00-04:00,RS,RDR,5906.25,5906.25,5902.75,5904.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 11:20:00-04:00,RS,RDR,5904.75,5912.0,5904.0,5910.5,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 11:25:00-04:00,RS,RDR,5910.75,5916.25,5909.5,5913.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 11:30:00-04:00,RS,RDR,5913.75,5917.25,5912.5,5916.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 11:35:00-04:00,RS,RDR,5916.0,5919.0,5914.75,5917.5,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 11:40:00-04:00,RS,RDR,5917.5,5917.75,5915.0,5916.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 11:45:00-04:00,RS,RDR,5917.0,5917.5,5913.25,5913.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 11:50:00-04:00,RS,RDR,5914.0,5917.0,5911.75,5914.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 11:55:00-04:00,RS,RDR,5914.25,5917.5,5912.0,5915.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 12:00:00-04:00,RS,RDR,5915.25,5918.5,5913.75,5917.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 12:05:00-04:00,RS,RDR,5917.25,5920.75,5916.0,5918.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 12:10:00-04:00,RS,RDR,5918.5,5919.5,5914.75,5915.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 12:15:00-04:00,RS,RDR,5916.0,5917.0,5913.5,5913.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 12:20:00-04:00,RS,RDR,5914.0,5916.0,5912.0,5914.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 12:25:00-04:00,RS,RDR,5914.25,5916.25,5913.5,5914.5,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 12:30:00-04:00,RS,RDR,5914.25,5921.0,5914.25,5919.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 12:35:00-04:00,RS,RDR,5919.25,5920.25,5911.25,5912.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 12:40:00-04:00,RS,RDR,5912.25,5912.5,5906.0,5908.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 12:45:00-04:00,RS,RDR,5908.75,5913.0,5907.75,5909.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 12:50:00-04:00,RS,RDR,5908.75,5912.5,5908.25,5911.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 12:55:00-04:00,RS,RDR,5911.0,5911.75,5909.0,5909.5,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 13:00:00-04:00,RS,RDR,5909.75,5910.0,5906.0,5907.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 13:05:00-04:00,RS,RDR,5907.5,5909.75,5905.25,5908.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 13:10:00-04:00,RS,RDR,5908.5,5908.75,5902.0,5905.5,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 13:15:00-04:00,RS,RDR,5905.5,5906.0,5897.25,5902.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 13:20:00-04:00,RS,RDR,5902.0,5902.0,5890.0,5893.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 13:25:00-04:00,RS,RDR,5893.25,5899.75,5891.0,5898.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 13:30:00-04:00,RS,RDR,5898.0,5901.5,5897.0,5898.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 13:35:00-04:00,RS,RDR,5898.0,5904.0,5897.75,5903.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 13:40:00-04:00,RS,RDR,5903.0,5906.5,5901.75,5902.5,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 13:45:00-04:00,RS,RDR,5902.5,5903.75,5900.5,5903.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 13:50:00-04:00,RS,RDR,5903.0,5909.75,5903.0,5907.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 13:55:00-04:00,RS,RDR,5907.25,5909.0,5905.5,5908.5,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 14:00:00-04:00,RS,RDR,5908.25,5909.25,5905.75,5908.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 14:05:00-04:00,RS,RDR,5908.25,5912.25,5907.5,5908.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 14:10:00-04:00,RS,RDR,5908.75,5909.0,5904.0,5906.5,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 14:15:00-04:00,RS,RDR,5906.5,5911.0,5905.25,5910.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 14:20:00-04:00,RS,RDR,5910.25,5910.5,5906.0,5906.5,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 14:25:00-04:00,RS,RDR,5906.75,5909.25,5900.5,5903.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 14:30:00-04:00,RS,RDR,5903.75,5917.5,5903.5,5915.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 14:35:00-04:00,RS,RDR,5915.25,5916.5,5907.25,5910.5,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 14:40:00-04:00,RS,RDR,5910.75,5914.5,5910.0,5913.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 14:45:00-04:00,RS,RDR,5913.5,5914.0,5909.25,5911.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 14:50:00-04:00,RS,RDR,5911.25,5914.0,5909.5,5912.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 14:55:00-04:00,RS,RDR,5912.5,5912.5,5909.0,5911.5,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 15:00:00-04:00,RS,RDR,5911.5,5911.75,5906.25,5906.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 15:05:00-04:00,RS,RDR,5906.25,5910.5,5905.25,5907.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 15:10:00-04:00,RS,RDR,5908.0,5912.25,5907.75,5910.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 15:15:00-04:00,RS,RDR,5910.5,5913.25,5909.0,5910.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 15:20:00-04:00,RS,RDR,5909.75,5910.75,5900.0,5902.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 15:25:00-04:00,RS,RDR,5901.75,5906.5,5899.5,5904.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 15:30:00-04:00,RS,RDR,5905.0,5908.25,5903.25,5905.0,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 15:35:00-04:00,RS,RDR,5904.75,5906.75,5901.25,5902.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 15:40:00-04:00,RS,RDR,5902.75,5906.0,5900.0,5902.5,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 15:45:00-04:00,RS,RDR,5902.25,5905.25,5898.75,5904.25,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 15:50:00-04:00,RS,RDR,5904.5,5916.5,5904.5,5911.75,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 15:55:00-04:00,RS,RDR,5912.0,5914.0,5906.5,5909.5,0.044,0.44,0.133,0.014,0.055,0.123,0.051,0.14,0.485,0.488,0.491,0.485,0.836,0.669,0.485,0.488
2025-05-14,2025-05-14 16:00:00-04:00,TOUT,TransOut,5909.75,5910.25,5905.5,5906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 16:05:00-04:00,TOUT,TransOut,5905.75,5910.75,5905.75,5910.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 16:10:00-04:00,TOUT,TransOut,5910.5,5911.25,5908.5,5910.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 16:15:00-04:00,TOUT,TransOut,5910.25,5910.25,5908.0,5909.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 16:20:00-04:00,TOUT,TransOut,5909.5,5909.75,5907.25,5907.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 16:25:00-04:00,TOUT,TransOut,5908.0,5909.75,5907.25,5908.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 16:30:00-04:00,TOUT,TransOut,5908.75,5909.0,5907.0,5907.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 16:35:00-04:00,TOUT,TransOut,5907.5,5908.75,5907.5,5908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 16:40:00-04:00,TOUT,TransOut,5908.0,5909.5,5907.5,5909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
